Comm&Mgmt,Others,Sci&tech,Art,Commerce,Science,gender,ssc_b,hsc_p,degree_p,workex,etest_p,specialisation,mba_p,status,salary
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5848434925864909,0.32560975609756104,0.0,0.06333333333333346,0.0,0.5363568215892052,1.0,250000.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6808896210873145,0.5853658536585367,0.0,0.625,0.0,0.8751874062968517,0.0,288655.4054054054
1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.41186161449752867,0.24390243902439024,1.0,0.2708333333333335,1.0,0.0438530734632685,1.0,240000.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.41186161449752867,0.41463414634146356,1.0,0.16875000000000018,0.0,0.9182908545727133,0.0,288655.4054054054
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2306425041186161,0.19512195121951237,1.0,0.20833333333333348,1.0,0.28410794602698664,0.0,288655.4054054054
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0850082372322899,0.27463414634146344,0.0,0.09333333333333327,1.0,0.5348575712143928,0.0,288655.4054054054
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.49752883031301476,0.24390243902439024,0.0,0.16791666666666671,1.0,0.6772863568215892,0.0,288655.4054054054
1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7084019769357495,0.5365853658536586,1.0,0.2872916666666667,0.0,0.5558470764617693,1.0,290000.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.3459637561779242,0.14634146341463428,0.0,0.7083333333333335,1.0,0.05359820089955014,1.0,300000.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.2471169686985173,0.12195121951219523,0.0,0.35416666666666674,1.0,0.30397301349325323,0.0,288655.4054054054
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.22784184514003292,0.34804878048780497,1.0,0.29166666666666674,0.0,0.5629685157421291,1.0,500000.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.41186161449752867,0.36585365853658547,0.0,0.78125,1.0,0.3553223388305846,0.0,288655.4054054054
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3789126853377265,0.14634146341463428,0.0,0.10416666666666674,1.0,0.2507496251874062,1.0,220000.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9884678747940692,0.7073170731707319,1.0,0.8125,0.0,0.7346326836581709,1.0,650000.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.3130148270181219,0.4390243902439026,0.0,0.47916666666666674,1.0,0.6319340329835081,1.0,350000.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4448105436573311,0.34634146341463423,0.0,0.53125,1.0,0.7844827586206895,0.0,288655.4054054054
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5683690280065896,0.31219512195121957,1.0,0.14583333333333348,0.0,0.20202398800599708,1.0,265000.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.38434925864909386,0.3465853658536584,0.0,0.2708333333333335,1.0,0.3302098950524739,0.0,288655.4054054054
0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.4612850082372322,0.17073170731707332,1.0,0.5208333333333335,0.0,0.32233883058470747,0.0,288655.4054054054
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.658978583196046,0.46341463414634165,0.0,0.20833333333333348,1.0,0.39767616191904054,1.0,276000.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4255354200988466,0.23878048780487804,0.0,0.20833333333333348,1.0,0.22788605697151398,0.0,288655.4054054054
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5766062602965403,0.6829268292682928,0.0,0.6666666666666667,1.0,0.7578710644677664,1.0,252000.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4448105436573311,0.2682926829268293,0.0,0.10416666666666674,0.0,0.43928035982008984,0.0,288655.4054054054
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.46952224052718283,0.41463414634146356,1.0,0.9375,0.0,0.5116191904047973,1.0,280000.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.1647446457990115,0.10682926829268302,0.0,0.14583333333333348,0.0,0.18440779610194902,0.0,288655.4054054054
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6688632619439867,0.46829268292682946,0.0,0.9510416666666668,0.0,0.5895802098950522,0.0,288655.4054054054
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5469522240527183,0.2682926829268293,0.0,0.0,0.0,0.4231634182908546,0.0,288655.4054054054
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3953871499176276,0.5365853658536586,0.0,0.4583333333333335,0.0,0.36731634182908524,1.0,264000.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.40197693574958815,0.36097560975609766,1.0,0.9041666666666668,0.0,0.2297601199400301,1.0,270000.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.42833607907743,0.14634146341463428,1.0,0.625,1.0,0.20314842578710657,1.0,300000.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.2965403624382207,0.15365853658536577,0.0,0.1875,0.0,0.5071214392803598,0.0,288655.4054054054
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6425041186161449,0.5365853658536586,1.0,0.7083333333333335,1.0,0.29010494752623694,1.0,275000.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.42833607907743,0.6707317073170733,1.0,0.5833333333333335,0.0,0.12256371814092937,1.0,250000.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.2635914332784184,1.0000000000000002,0.0,0.19416666666666682,1.0,0.6934032983508245,1.0,260000.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5436573311367381,0.36585365853658547,0.0,0.7916666666666667,1.0,0.7777361319340326,0.0,288655.4054054054
1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4612850082372322,0.17073170731707332,0.0,0.47916666666666674,1.0,0.1720389805097451,1.0,265000.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.3789126853377265,0.36585365853658547,0.0,0.7822916666666666,0.0,0.05997001499250376,1.0,300000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.42833607907743,0.19512195121951237,0.0,0.6041666666666667,1.0,0.2709895052473761,0.0,288655.4054054054
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.42833607907743,0.3902439024390245,0.0,0.2350000000000001,1.0,0.3335832083958019,1.0,240000.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.40082372322899507,0.16756097560975602,0.0,0.3333333333333335,1.0,0.26574212893553195,1.0,260000.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5930807248764414,0.5609756097560976,1.0,0.625,0.0,0.6176911544227885,1.0,210000.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.41186161449752867,0.36585365853658547,0.0,0.25,0.0,0.20989505247376306,1.0,250000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.08237232289950569,0.24390243902439024,0.0,0.9791666666666665,0.0,0.08170914542728624,0.0,288655.4054054054
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6754530477759473,0.2682926829268293,1.0,0.8033333333333335,0.0,0.7623688155922039,1.0,300000.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3789126853377265,0.36585365853658547,0.0,0.8887499999999999,1.0,0.43890554722638697,0.0,288655.4054054054
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5766062602965403,0.36585365853658547,0.0,0.35416666666666674,0.0,0.19790104947526244,1.0,216000.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7413509060955519,0.673170731707317,0.0,0.8541666666666667,0.0,0.8725637181409294,1.0,400000.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.3789126853377265,0.5365853658536586,0.0,0.5,0.0,0.0903298350824584,1.0,275000.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4942339373970346,0.5609756097560976,1.0,0.1875,0.0,0.6937781109445278,1.0,295000.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4777594728171335,0.19512195121951237,0.0,0.41666666666666674,1.0,0.33808095952023987,1.0,204000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3459637561779242,0.07317073170731714,0.0,0.8125,1.0,0.33770614692653655,0.0,288655.4054054054
